NO.;ID-Parque;Circunscripcion;Zona /Lote ;Nombre del Parque;Dirección;Enlace GoogleMap;Latitud;Longitud;Localidad o barrio;M2;Contenes;Aceras M2;Poblacion masculino;Poblacion Femenino;Poblacion Total;TIPO;Letrero-Principal;NORMAS GENERALES;RAMPA ACCESIBILIDAD;GAZEBO;CAPILLA;LUMINARIAS;BANCOS;MESA PICNIC;PAPELERAS;JUEGOS NIÑOS;MAQUINAS EJERCICIOS;LLAVE DE AGUA;TOMACORRIENTE;ARBOLADO EXISTENTE;NUEVAS ESPECIES ARBOLADO SEMBRADAS;SUPERFICIE AJARDINADA PERMEABLE;BANDERAS;REFLECTORES;Señalecticas;ESTATUAS;JARDINERAS;CANCHAS DEPORTIVAS;"CANCHAS
104;ADN-P-104;C1;ZONA 05;PARQUE HELIOS DE BELLA VISTA;CALLE HELIOS;https://goo.gl/maps/ALyW7h6bwWWQrXMj8;18.4499567;-69.9483093;BELLA VISTA;918.97;158.49;316.98;7919;9701;17620;Parque;2;0;0;0;0;6;1;0;1;0;0;0;0;11;5;225.8;1;0;4;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27/9/22;27;SEPTIEMBRE;2022;;1;1;Nuevo;Optima condiciones;;
105;ADN-P-105;C3;ZONA 19;PARQUE ALTAGRACIA FLORES(GUACHUPITA);AVE. FRANCISCO DEL ROSARIO SANCHEZ;https://goo.gl/maps/c7qoMJSHEL7bh4Ep9;18.4961526;-69.8854397;GUACHUPITA;585.66;43.09;86.18;22272;21821;44093;Parque;1;2;1;1;0;17;4;0;2;5;0;0;2;22;10;0;0;0;0;0;4;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;29/9/22;29;SEPTIEMBRE;2022;;3;1;Remozado;Optima condiciones;;
106;ADN-P-106;C1;ZONA 05;AREA RECUPERADA ROTONDA DE LOS CACICAZGOS PARTE 1;C/HATUEY ESQ GUARICANO;https://goo.gl/maps/YUNgptP5BMrQNXzt5;18.4375281;-69.9824997;LOS CACICASGOS;111.96;33.19;66.38;2650;3045;5695;Area Verde- recuperada;1;0;0;0;0;3;0;0;0;0;0;0;0;44;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10/10/22;10;OCTUBRE;2022;;1;2;Nuevo;Optima condiciones;;
107;ADN-P-107;C1;ZONA 05;AREA RECUPERADA ROTONDA DE LOS CACICAZGOS PARTE 2;C/HATUEY;https://goo.gl/maps/pbHCMKbfQpAmMoxn7;18.4392808;-69.9776574;LOS CACICASGOS;1244.47;323.19;646.38;2650;3045;5695;Area Verde- recuperada;1;0;0;0;0;3;0;0;0;0;0;0;0;7;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10/10/22;10;OCTUBRE;2022;;1;2;Nuevo;Optima condiciones;;
108;ADN-P-108;C1;ZONA 08;PARQUE DON BOSCO SUR;C/SAN JUAN BOSCO ESQ BOHECHIO;https://goo.gl/maps/wv6Zku81T12y5eom6;18.4764881;-69.9066324;SAN JUAN BOSCO;294.75;113.09;226.18;1806;1985;3791;Parque;1;1;2;0;0;7;6;0;1;5;0;0;0;9;9;36.1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19/11/22;19;NOVIEMBRE;2022;;1;1;Nuevo;Optima condiciones;;
109;ADN-P-109;C1;ZONA 08;PLAZA DON BOSCO SUR;C/SAN JUAN BOSCO ESQ BOHECHIO;https://goo.gl/maps/wv6Zku81T12y5eom6;18.4764881;-69.9066324;SAN JUAN BOSCO;112.91;44.18;88.36;1806;1985;3791;Plaza;1;1;0;0;0;2;2;0;0;0;0;0;0;1;43;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19/11/22;19;NOVIEMBRE;2022;;1;1;Remozado;Optima condiciones;;
110;ADN-P-110;C1;ZONA 06;PARQUE CORAL;CALLE EL CORAL;https://goo.gl/maps/mqYXBgfZV9BrJ3Z88;18.4385207;-69.956532;URB.CORAL;1000;172.7;345.4;5014;5612;10626;Parque;1;1;4;0;0;8;9;0;3;0;0;2;0;13;13;234.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24/11/22;24;NOVIEMBRE;2022;;1;1;Remozado;Optima condiciones;;
111;ADN-P-111;C1;ZONA 06;AREA VERDE EL CORAL;CALLE EL CORAL;https://goo.gl/maps/LYcpuEDKckjNoxCn8;18.4393923;-69.9551052;URB.CORAL;163.03;57.42;114.84;5014;5612;10626;Area Verde- recuperada;0;0;2;0;0;0;0;0;0;0;0;0;0;3;15;43.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24/11/22;24;NOVIEMBRE;2022;;1;2;Nuevo;Optima condiciones;;
112;ADN-P-112;C1;ZONA 07;PARQUE VILLA NAVIDAD  2022;AVE.27 DE FEBRERO;https://goo.gl/maps/RBSpqhRx4Rmy2FDD6;18.4746236;-69.9200275;CENTRO OLIMPICO;1206.59;24.58;49.16;85;18;103;Parque;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2/12/22;2;DICIEMBRE;2022;;1;1;Nuevo;Optima condiciones;;
113;ADN-P-113;C2;ZONA 02;PLAZOLETA ENCUENTRO ROTARIO POR LA PAZ;AVE.FITZGERALD KENNEDY;https://goo.gl/maps/uG6yaCmrNEado3kq8;18.4844271;-69.9414266;GALA;1765.15;224.29;448.58;1964;2426;4390;Plaza;0;0;0;0;0;0;0;0;0;0;0;0;0;7;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5/12/22;5;DICIEMBRE;2022;;2;2;Nuevo;Optima condiciones;;
114;ADN-P-114;C1;ZONA 05;AREA VERDE CENTRAL   DE LA ROMULO BETANCOURT C/SAN PIO HASTA PROFESOR DE LOS ABOGADOS;AVE.ROMULO BETANCOURT HASTA LA SAN PIO;https://goo.gl/maps/whtnMmy2kzrRWA5M7;18.4453143;-69.9718352;LOS CACICASGOS;1045.89;514.01;1028.02;2650;3045;5695;Area Verde- recuperada;1;0;4;0;0;6;0;0;0;0;0;0;0;19;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7/12/22;7;DICIEMBRE;2022;;1;2;Nuevo;Optima condiciones;;
115;ADN-P-115;C1;ZONA 05;AREA VERDE CENTRAL DE LA ROMULO BETANCOURT C/PROFESOR DE LOS ABOGADOS HASTA LUPERON;AVE.ROMULO BETANCOURT HASTA LA SAN PIO;https://goo.gl/maps/whtnMmy2kzrRWA5M7;18.4453143;-69.9718352;LOS CACICASGOS;1108.82;506.36;1012.72;2650;3045;5695;Area Verde- recuperada;1;0;4;0;0;5;0;0;0;0;6;0;0;26;37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7/12/22;7;DICIEMBRE;2022;;1;2;Nuevo;Optima condiciones;;
116;ADN-P-116;C1;ZONA 06;PARQUE HONDURAS;AVE. ITALIA;https://goo.gl/maps/zcueshmaNZdBSPND6;18.4493626;-69.9374695;GENERAL ANTONIO DUVERGE;3728;258.45;516.9;2347;2904;5251;Parque;1;1;4;1;0;52;17;3;8;11;0;0;1;24;28;91.30;0;5;10;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;7/12/22;7;DICIEMBRE;2022;;1;1;Remozado;Optima condiciones;;
117;ADN-P-117;C1;ZONA 07;AREA RECUPERADA  DE LA LINCOLN ESQ PEDRO HENRIQUEZ UREÑA DISESA;AVE.ABRAHAM LINCOLN ESQ PEDRO HENRRIQUEZ UREÑA;https://goo.gl/maps/maXMcsaS52NPhnP66;18.4640603;-69.9298502;LA JULIA;70;17.72;35.44;2703;3203;5906;Area Verde- recuperada;1;0;1;0;0;3;0;0;0;0;0;0;0;3;3;25;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17/12/22;17;DICIEMBRE;2022;;1;2;Nuevo;Optima condiciones;;
118;ADN-P-118;C2;ZONA 01;AREA RECUPERA BARRIO 800 DE LOS RIOS;CALLE A;https://goo.gl/maps/eZAT54odnLXbVzQYA;18.4979371;-69.9662457;LAS 800;63.1;19.22;38.44;24591;26673;51264;Area Verde- recuperada;1;0;1;0;0;2;0;0;0;0;0;0;0;2;2;35;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18/12/22;18;DICIEMBRE;2022;;2;2;Nuevo;Optima condiciones;;
119;ADN-P-119;C1;ZONA 06;PARQUE ALEXANDRA LAS AURORAS;C/A ESQ CALLE C;https://goo.gl/maps/YyjBJrgqhrutd3j69;18.4405684;-69.9547037;JARDINEZ DEL SUR;969.01;87.96;175.92;5014;5612;10626;Parque;2;0;2;18;0;3;0;0;2;6;0;0;0;7;17;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23/12/22;23;DICIEMBRE;2022;;1;1;Renovado;Optima condiciones;;
120;ADN-P-120;C1;ZONA 07;PLAZOLETA LOS ROTARIOS;CALLE RAFAEL DAMIRON;https://goo.gl/maps/wpRHrUkjUKFPC5Mx6;18.4485353;-69.9243455;CENTRO DE LOS HEROES;50.18;120.12;240.24;30;35;65;Plaza;1;0;1;0;0;3;0;0;0;0;0;0;0;0;10;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20/1/23;20;ENERO;2023;;1;1;Remozado;Optima condiciones;;
121;ADN-P-121;C1;ZONA 06;PARQUE ATLANTIDA;AVE GEORGE WASHINTONG;https://goo.gl/maps/dyr4yxeRAAaScVnv5;18.4268572;-69.983401;ATLANTIDA;7681;390.93;781.86;4426;5362;9788;Parque;0;0;0;1;0;0;4;0;0;0;0;0;0;0;15;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26/1/23;26;ENERO;2023;;1;1;Remozado;Optima condiciones;;
122;ADN-P-122;C2;ZONA 01;AREA RECUPERADA CARREFOUR;AUTOPISTA DUARTE;https://goo.gl/maps/SVBh7dd8D5jTf91y8;18.4856643;-69.9776512;LOS RIOS;120;48.64;97.28;24591;26673;51264;Area Verde- recuperada;1;0;2;0;0;0;0;0;0;0;0;0;0;6;6;18.22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27/1/23;27;ENERO;2023;;2;2;Nuevo;Optima condiciones;;
123;ADN-P-123;C1;ZONA 05;AREA INFANTIL SEGUNDA ETAPA MIRADOR SUR;AVE CAONABO;https://goo.gl/maps/W124btRwRHCwKuRLA;18.450151;-69.9396542;MIRADOR SUR;787.01;0;0;2335;2687;5022;Parque;0;4;2;0;0;2;0;7;2;23;0;0;0;6;6;0;0;0;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;0;9/3/23;9;MARZO;2023;;1;2;Nuevo;Optima condiciones;;
124;ADN-P-124;C1;ZONA 05;AREA RECUPERADA/CALLE  RAFAEL ALBUQUERQUE;AVE SARASOTA;https://goo.gl/maps/8EKvaz9sS1Tu1sWr5;18.457329;-69.9369616;BELLA VISTA;562.12;273.95;547.9;7919;9701;17620;Area Verde- recuperada;1;0;1;0;0;2;0;0;0;0;0;0;0;6;6;68.37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10/3/23;10;MARZO;2023;;1;2;Nuevo;Optima condiciones;;
125;ADN-P-125;C1;ZONA 05;PASEO DE LOS INDIOS;AVE/MIRADOR SUR;https://goo.gl/maps/7tW2kCs67GBaT79L6;18.436088;-69.9805722;MIRADOR SUR;73318.14;0;0;2335;2687;5022;Parque;3;10;8;0;0;41;5;0;18;0;0;0;0;0;0;0;3;0;14;4;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;22/2/23;22;FEBRERO;2023;;1;1;Nuevo;Optima condiciones;;
126;ADN-P-126;C1;ZONA 05;PARQUE RENACIMIENTO;C/MIGUEL ANGEL ESQ C/BAYACAN;https://goo.gl/maps/eWz2txdJgKo7eS5TA;18.445626;-69.9660175;RENACIMIENTO;1969.01;86.79;173.58;3488;4531;8019;Parque;0;0;0;0;0;0;0;0;0;0;0;0;0;48;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16/2/23;16;FEBRERO;2023;;1;1;Remozado;Optima condiciones;;
127;ADN-P-127;C1;ZONA 07;PLAZA FRANCISCO DE MIRANDA;AV. SIMON BOLIVAR;https://goo.gl/maps/Fps1XgGo6MVdF4xBA;18.4629584;-69.9285935;LA ESPERILLA;845.99;147.44;294.88;3663;4458;8121;Plaza;1;0;0;0;0;14;0;0;5;0;0;0;0;28;28;100.1;2;0;0;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18/3/23;18;MARZO;2023;;1;1;Renovado;Optima condiciones;;
128;ADN-P-128;C1;ZONA 07;PLAZA DIASPORA DOMINICANA;AV. SIMON BOLIVAR;https://goo.gl/maps/ZaphTZhSHgqe8vKS9;18.462963;-69.9291742;LA JULIA;1867.21;115.12;230.24;2703;3203;5906;Plaza;1;0;0;0;0;24;0;0;9;0;0;19;0;0;40;244.5;0;9;6;1;16;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;18/3/23;18;MARZO;2023;;1;1;Renovado;Optima condiciones;;
129;ADN-P-129;C1;ZONA 05;ISLETA RECUPERADA VIMENCA SARASOTA;AVE SARASOTA ESQ PEDRO  A BOBEA;https://goo.gl/maps/JWLHMZAJZ6LgXUq2A;18.4562074;-69.9375766;BELLA VISTA;1589.31;424.11;848.22;7919;9701;17620;Area Verde- recuperada;2;0;0;0;0;6;0;0;0;0;0;0;0;0;60;270.89;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22/3/23;22;MARZO;2023;;1;2;Nuevo;Optima condiciones;;
130;ADN-P-130;C1;ZONA 05;PLAZA  XXVIII CUMBRE  IBEROAMERICANA;AVE SARASOTA ESQ RECODO;https://goo.gl/maps/8EKvaz9sS1Tu1sWr5;18.457329;-69.9369616;EMBAJADORES;382.08;93.44;186.88;7919;9701;17620;Plaza;2;0;0;0;0;0;0;0;0;0;0;5;0;0;12;0;23;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10/3/23;10;MARZO;2023;;1;1;Nuevo;Optima condiciones;;
131;ADN-P-131;C2;ZONA 02;PARQUE LAS VILLAS;CALLE ROSENDO ALVARES ESQ ERICK LEONARD;https://goo.gl/maps/KTZwGegNwBFcMH8y5;18.4855443;-69.9450402;LAS VILLAS;1191.81;96.22;192.44;6295;7445;13740;Parque;1;0;3;0;0;13;4;0;2;0;0;0;0;13;13;33.16;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23/3/23;23;MARZO;2023;;2;1;Remozado;Optima condiciones;;
132;ADN-P-132;C1;ZONA 06;PARQUE MATA HAMBRE;AVE JOSE CONTRERAS ESQ TERCERA;https://goo.gl/maps/7DwKm4nbY8cPkY9x9;18.4581126;-69.9265785;MATA HAMBRE;385.7;41.65;83.3;3190;3858;7048;Parque;1;0;0;0;0;7;2;0;1;4;0;0;0;8;8;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4/4/23;4;ABRIL;2023;;1;1;Nuevo;Optima condiciones;;
133;ADN-P-133;C1;ZONA 07;PLAZA SANTO TOMAS DE AQUINO;CALLE SANTO TOMAS DE AQUINO ESQ ARISTIDES FIALLO DE CABRAL;https://goo.gl/maps/qy1JZiwAVSycpKz87;18.4619683;-69.9126603;CIUDAD UNIVERSITARIA;1510.09;393.55;787.1;3190;3858;7048;Plaza;0;0;0;0;0;3;0;0;2;0;2;0;0;25;25;158.27;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5/4/23;5;ABRIL;2023;;1;2;Nuevo;Optima condiciones;;
134;ADN-P-134;C1;ZONA 06;PARQUE URBANIZACIÓN INDEPENDENCIA;CALLE PALO HINCADO ESQ BOLIVAR;https://maps.app.goo.gl/GGZFU3CLxNgWTDTi7;18.4300229;-69.965738;URBANIZACION INDEPENDENCIA;12921;285.36;570.72;3275;3832;7107;Parque;1;2;6;1;0;34;11;2;4;8;0;0;0;72;72;822.8;0;6;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12/4/23;12;ABRIL;2023;;1;1;Remozado;Optima condiciones;;
135;ADN-P-135;C1;ZONA 03;PARQUE RESTAURADORES;C/8 ESQ C/12;https://goo.gl/maps/z5syi2N13vihgmTK8;18.4584733;-69.9679732;RESTAURADORES;4083.25;309.03;618.06;5920;6795;12715;Parque;0;0;0;0;0;0;0;0;0;0;0;0;0;128;128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19/5/23;19;MAYO;2023;;1;1;Remozado;Optima condiciones;;
136;ADN-P-136;C2;ZONA 02;PARQUE LOS FARALLONES;CALLE PABLO 6TO;https://goo.gl/maps/j3V7qLv9vgyaaqJSA;18.4997396;-69.9313191;CRISTO REY;389;55.74;111.48;27448;29158;56606;Parque;1;2;1;0;0;10;7;2;1;5;0;0;0;5;5;29.8;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5/5/23;5;MAYO;2023;;2;1;Renovado;Optima condiciones;;
137;ADN-P-137;C1;ZONA 07;PARQUE LA LIRA(RUBEN DARIO);AVE. ROBERTO PASTORIZA ESQ AVE. ABRAHAM LINCOLN;https://maps.app.goo.gl/7JAnHi1WybYLSUkLA;18.4691064;-69.931901;ENSANCHE PIANTINI;1673;176.02;352.04;6241;7284;13525;Parque;0;0;5;0;0;15;12;0;7;0;0;0;0;44;0;23;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11/4/23;11;ABRIL;2023;;1;1;Remozado;Optima condiciones;;
138;ADN-P-138;C1;ZONA 08;PLAZA MAHATMA GANDHI;AVE SIMON BOLIVAR;https://maps.app.goo.gl/EZK1BvLbVeJ3Xftx6;18.4676068;-69.909001;ENSANCHE INDEPENDENCIA;289.2;98.32;196.64;6851;8231;15082;Parque;2;0;1;0;0;0;8;0;2;0;0;0;0;39;39;0;2;13;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29/4/23;29;ABRIL;2023;;1;1;Nuevo;Optima condiciones;;
139;ADN-P-139;C1;ZONA 05;AREA RECUPERADA CACICAZGOS;CALLE GUARICO ESQ CALLE HATUEY;https://goo.gl/maps/dCJu7jkjR1GG3mnw9;18.4400633;-69.9755877;LOS CACICASGOS;124.55;32;64;2650;3045;5695;Area Verde- recuperada;0;0;0;0;0;2;0;0;0;0;0;0;0;1;1;35.78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10/3/23;10;MARZO;2023;;1;1;Nuevo;Optima condiciones;;
140;ADN-P-140;C1;ZONA 03;PARQUE PRADERAS;CALLE TEODORO CHASEAU;https://maps.app.goo.gl/bjYCbsLCMAn2rzoB7;18.4592091;-69.965964;LAS PRADERAS;77545.57;164.78;329.56;6098;7496;13594;Parque;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22/5/23;22;MAYO;2023;;1;1;Remozado;Optima condiciones;;
141;ADN-P-141;C1;ZONA 06;PARQUE COSTA CORAL(PARQUE URBANIZACION CORAL);CALLE CORAL;https://maps.app.goo.gl/cao4EV9tw9aojUzW9;18.4394475;-69.956045;URB.CORAL;1066.83;86.1;172.2;5014;5612;10626;Parque;1;2;2;1;0;18;8;0;3;4;4;2;1;22;33;228.5;0;0;0;0;0;0;0;1;0;21;0;1;0;0;0;0;0;0;0;0;3/5/23;3;MAYO;2023;;1;1;Remozado;Optima condiciones;;
142;ADN-P-142;C1;ZONA 06;PARQUE DOMINICANOS EN EL EXTERIOR;AUTOPISTA 30 DE MAYO;https://goo.gl/maps/LhDuW4CGDHaFwz6o9;18.4340447;-69.9483884;URB.TROPICAL/DOMINICANO AUSENTES;3100;218.88;437.76;1459;1809;3268;Plaza;2;4;7;1;0;50;7;2;8;9;0;7;2;0;21;424.4;0;4;3;0;0;1;0;1;0;2;0;1;0;0;0;0;0;0;0;0;20/4/23;20;ABRIL;2023;;1;1;Remozado;Optima condiciones;;
143;ADN-P-143;C1;ZONA 03;AREA RECUPERADA GUSTAVO MEJIA RICART ESQ AVILES BLONDA(SALON ESTHER);AVE. GUSTAVO MEJIA RICART;https://maps.app.goo.gl/64zntm8rMraUQnPQ8;18.4701684;-69.945010;JULIETA MORALES;50;3.23;6.46;17748;20409;38157;Area Verde- recuperada;1;0;0;0;0;2;0;0;0;0;2;0;0;1;1;30.2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21/6/23;21;JUNIO;2023;;1;2;Nuevo;Optima condiciones;;
144;ADN-P-144;C1;ZONA 06;PARQUE URBANIZACION TROPICAL;C/PAYA;https://maps.app.goo.gl/WK6f5nBhz6ZsTAKH6;18.4300229;-69.965738;DOMINICANOS AUSENTES;3122.02;200.5;401;1459;1809;3268;Parque;1;3;5;1;0;23;9;2;4;7;2;3;2;27;30;348.6;0;4;0;0;0;1;0;0;0;2;0;2;0;0;0;0;0;0;0;0;15/6/23;15;JUNIO;2023;;1;1;Remozado;Optima condiciones;;
145;ADN-P-145;C1;ZONA 03;PARQUE ROSMIL;C/12 ESQ C/7;https://goo.gl/maps/yk768Az1oEPb3itt7;18.458879;-69.9678191;ROSMIL;2795.38;423.01;846.02;5920;6795;12715;Parque;1;4;0;0;0;28;11;2;4;4;0;0;1;35;40;400;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21/6/23;21;JUNIO;2023;;1;1;Remozado;Optima condiciones;;
146;ADN-P-146;C3;ZONA 10;PARQUE PROFESORA SODIA ALCANTARA;AVE QUINTO CENTENARIO ESQ MAYI PEREZ;https://goo.gl/maps/5gS5vw5mtg4ziy9d8;18.4914387;-69.9023324;VILLA JUANA;910.46;96.94;193.88;13747;14873;28620;Parque;1;0;1;0;0;8;0;0;0;0;3;0;0;5;8;23.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5/7/23;5;JULIO;2023;;3;1;Nuevo;Optima condiciones;;
147;ADN-P-147;C3;ZONA 10;PARQUE VILLA JUANA EN HOMENAJE A LEO CORPORAN;AVE. QUINTO CENTENARIO;https://goo.gl/maps/KmtthbvUMZdhfoiUA;18.4895402;-69.9048303;VILLA JUANA;2545.63;266.84;533.68;13747;14873;28620;Parque;1;2;2;0;0;24;9;2;3;5;3;0;1;16;19;60.13;0;0;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31/7/23;31;JULIO;2023;;3;1;Remozado;Optima condiciones;;
148;ADN-P-148;C1;ZONA 03;PARQUE URBANIZACIÓN FERNANDEZ;CALLE PARABOLA ESQ ELIPSE;https://goo.gl/maps/MVnGgjYupLLqGNNh6;18.47599;-69.9467488;URBANIZACION FERNANDEZ;8658.8;199.91;399.82;7227;7824;15051;Parque;1;2;2;0;0;43;14;1;7;12;0;1;0;266;532;884.5;0;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6/8/23;6;AGOSTO;2023;;1;1;Nuevo;Optima condiciones;;
149;ADN-P-149;C1;ZONA 03;PROYECTO AMBIENTAL FERNANDEZ;CALLE ELIPSE;https://goo.gl/maps/nDMFg19VhV1Yj3kG7;18.4764041;-69.9447326;URBANIZACION FERNANDEZ;9192.83;140.3;280.6;7227;7824;15051;Parque;0;0;0;0;0;0;0;0;0;0;0;0;0;0;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6/8/23;6;AGOSTO;2023;;1;1;Nuevo;Optima condiciones;;
150;ADN-P-150;C1;ZONA 03;PLAZA PROYECTO AMBIENTAL;AVE. WINSTON CHURCHILL;https://goo.gl/maps/42R7gJgtWFt3fc619;18.4767668;-69.945314;URBANIZACION FERNANDEZ;537,68;73.98;147.96;7227;7824;15051;Plaza;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6/8/23;6;AGOSTO;2023;;1;1;Nuevo;Optima condiciones;;
151;ADN-P-151;C1;ZONA 06;PARQUE RESIDENCIAL EL TUNEL;CALLE EL TUNEL;https://goo.gl/maps/emtARwg3EiAxwpwcA;18.443057;-69.9491532;URBANIZACION HONDURAS;150.45;11.44;22.88;2347;2904;5251;Parque;1;1;0;0;0;0;2;0;0;6;3;0;1;4;4;56.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20/8/23;20;AGOSTO;2023;;1;1;Nuevo;Optima condiciones;;
152;ADN-P-152;C1;ZONA 06;PARQUE RESIDENCIAL GACELA;CALLE GACELA;https://maps.app.goo.gl/yjXRwjX5M33tbyrF9;18.4334777;-69.974880;URBANIZACION GACELA;2259.67;211.43;422.86;4771;5673;10444;Parque;1;2;2;1;0;44;9;2;2;5;3;1;4;30;30;325;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5/9/23;5;SEPTIEMBRE;2023;;1;1;Remozado;Optima condiciones;;
153;ADN-P-153;C1;ZONA 06;PARQUE VELAZCASAS;AVE.GEORGE WASHINTONG;https://maps.app.goo.gl/fvcjehYNSQ93qVmz8;18.4277438;-69.9734177;URBANIZACION VELAZCASAS;4461;244.31;488.62;3275;3832;7107;Parque;1;6;1;1;0;64;13;6;6;7;0;5;2;41;6;426.6;0;4;0;0;5;1;0;1;0;2;0;1;0;0;0;0;0;0;0;0;17/10/23;17;OCTUBRE;2023;;1;1;Nuevo;Optima condiciones;;
154;ADN-P-154;C1;ZONA 03;PARQUE URBANIZACION ROSMIL;CALLE 4;https://maps.app.goo.gl/Gbkbo7euybUEJa8WA;18.4605109;-69.9698398;RESTAURADORES;8392;412.77;825.54;5920;6795;12715;Parque;0;0;0;0;0;0;0;0;0;0;2;0;0;79;79;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25/10/23;25;OCTUBRE;2023;;1;1;Nuevo;Optima condiciones;;
