NO.;ID-Parque;Circunscripcion;Zona /Lote ;Nombre del Parque;Dirección;Enlace GoogleMap;Latitud;Longitud;Localidad o barrio;M2;Contenes;Aceras M2;Poblacion masculino;Poblacion Femenino;Poblacion Total;TIPO;Letrero-Principal;NORMAS GENERALES;RAMPA ACCESIBILIDAD;GAZEBO;CAPILLA;LUMINARIAS;BANCOS;MESA PICNIC;PAPELERAS;JUEGOS NIÑOS;MAQUINAS EJERCICIOS;LLAVE DE AGUA;TOMACORRIENTE;ARBOLADO EXISTENTE;NUEVAS ESPECIES ARBOLADO SEMBRADAS;SUPERFICIE AJARDINADA PERMEABLE;BANDERAS;REFLECTORES;Señalecticas;ESTATUAS;JARDINERAS;CANCHAS DEPORTIVAS;"CANCHAS
155;ADN-P-155;C2;ZONA 02;PUERTO ISABELA II;CALLE RAMON CACERES;https://maps.app.goo.gl/cJ2YFRTwKeNigSW79;18.5061321;-69.9189577;CRISTO REY;453;109.37;218.74;27448;29158;56606;Parque;1;1;0;0;0;10;6;1;2;3;3;0;0;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15/11/23;15;NOVIEMBRE;2023;;2;1;Nuevo;Optima condiciones;;
156;ADN-P-156;C1;ZONA 06;PARQUE URB, BETA;CALLE MERCEDES OLIVO;https://maps.app.goo.gl/yuTEno3uA675oDbVA;18.4328471;-69.9585891;MIRAMAR;683.16;17.45;34.9;3275;3832;7107;Parque;1;10;1;1;0;26;8;2;3;4;0;1;1;23;23;174.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29/11/23;29;NOVIEMBRE;2023;;1;1;Nuevo;Optima condiciones;;
157;ADN-P-157;C1;ZONA 07;PARQUE VILLA NAVIDAD  2023;AVE.27 DE FEBRERO;https://goo.gl/maps/RBSpqhRx4Rmy2FDD6;18.4746236;-69.9200275;CENTRO OLIMPICO;1206.59;0;0;85;18;103;Parque;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30/11/23;30;NOVIEMBRE;2023;;1;1;Nuevo;Optima condiciones;;
158;ADN-P-158;C2;ZONA 02;PARQUE CRISTO LIBRE;AVE. TIRADENTES ESQ CALLE D;https://maps.app.goo.gl/2pYkcvkWHDjEgD1Q8;18.4956654;-69.9317068;CRISTO REY;5726.01;278.79;557.58;27448;29158;56606;Parque;1;5;1;0;0;100;37;5;12;6;0;1;1;65;65;127;0;0;0;3;16;0;0;1;0;2;1;1;0;0;0;0;0;0;0;0;5/12/23;5;DICIEMBRE;2023;;2;1;Nuevo;Optima condiciones;;
159;ADN-P-159;C1;ZONA 06;PARQUE EL PEDREGAL;AVE.CAYETANO GERMOSEN ESQ DIAMANTE;https://maps.app.goo.gl/gihVgaawRvSAng2D8;18.4329651;-69.9832659;PEDREGAL;4909.57;221.22;442.44;4771;5673;10444;Parque;2;3;2;1;0;40;11;3;6;5;0;4;3;53;53;462.6;0;4;2;0;4;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;15/12/23;15;DICIEMBRE;2023;;1;1;Nuevo;Optima condiciones;;
160;ADN-P-160;C1;ZONA 07;PARQUE HISPANIOLA;AVE. GEORGE WASHINGTON ;https://maps.app.goo.gl/ZHX54UMKXC21xbsX8;18.4519021;-69.9241549;30 DE MAYO;47360.91;499.03;998.06;3180;3432;6612;Parque;1;0;3;0;0;18;0;0;6;0;0;0;0;35;35;350;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21/12/23;21;DICIEMBRE;2023;;1;1;Nuevo;Optima condiciones;;
161;ADN-P-161;C1;ZONA 06;PARQUE VISTA MAR;AVE. GEORGE WASHINGTON ;https://maps.app.goo.gl/wDhTnpX2B7CUZAum7;18.437315;-69.9385029;30 DE MAYO;27436.23;251.43;502.86;3180;3432;6612;Parque;1;1;0;39;0;39;30;4;10;8;6;0;0;51;51;151;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21/12/23;21;DICIEMBRE;2023;;1;1;Nuevo;Optima condiciones;;
162;ADN-P-162;C2;ZONA 32;PARQUE GIRASOLES;AVE, MONUMENTAL;https://maps.app.goo.gl/pVgxmFS5yAhFiy1Y7;18.5233068;-69.9926328;GIRASOLES;4724.98;271.39;542.78;26644;27830;54474;Parque;1;3;2;0;0;33;4;4;7;10;0;1;1;2;18;433.5;0;4;7;0;3;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;22/12/23;22;DICIEMBRE;2023;;2;1;Nuevo;Optima condiciones;;
163;ADN-P-163;C1;ZONA 06;PASEO MARITIMO;AVE. GEORGE WASHINGTON ;https://maps.app.goo.gl/Fsu8j8MFX6S8KTPW7;18.4366217;-69.9407672;30 DE MAYO;35378.42;834.05;1668.1;3180;3432;6612;Parque;2;2;1;1;0;142;51;0;6;5;0;1;16;57;0;2547.40;0;0;36;0;11;0;0;0;0;2;0;2;5;0;0;0;1;0;0;0;21/12/23;21;DICIEMBRE;2023;;1;1;Nuevo;Optima condiciones;;
164;ADN-P-164;C1;ZONA 07;AREA RECUPERA 27 DE FEBERO ESQ AVE MAXIMO GOMEZ;AVE 27 DE FEBRERO;https://maps.app.goo.gl/qN5t7s4nUYfaQHfd6;18.476183;-69.9143101;VERGEL;150;23.43;46.86;3663;4458;8121;Area Verde- recuperada;0;0;2;0;0;4;0;0;0;0;0;0;0;0;0;0;1;0;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10/1/24;10;ENERO;2024;;1;2;Nuevo;Optima condiciones;;
165;ADN-P-165;C1;ZONA 06;PARQUE URBANIZACION ALFIMAR;CALLE CENTRAL;https://maps.app.goo.gl/2wTSHs8GMxggbhCa8;18.4379972;-69.9591783;ALFIMAR;789.46;115.73;231.46;5014;5612;10626;Parque;1;6;3;1;0;38;9;2;2;8;2;0;2;27;27;325.5;0;0;0;0;2;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;17/1/24;17;ENERO;2024;;1;1;Nuevo;Optima condiciones;;
166;ADN-P-166;C1;ZONA 05;PARQUE DE LA PAZ;AVE. CAYETANO GERMONSEN;https://maps.app.goo.gl/HmV3spBw64dk6B846;18.452012;-69.9366613;NUESTRA SEÑORA DE LA PAZ;2483.67;60.55;121.1;3074;3471;6545;Parque;1;3;0;1;0;15;5;1;2;6;0;0;0;20;20;128.10;0;6;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7/3/24;7;MARZO;2024;;1;1;Nuevo;Optima condiciones;;
167;ADN-P-167;C1;ZONA 06;FARALLONES DE LA PAZ;AVE. CAYETANO GERMONSEN;https://maps.app.goo.gl/HmV3spBw64dk6B846;18.452012;-69.9366613;NUESTRA SEÑORA DE LA PAZ;1283.24;166.79;333.58;3074;3471;6545;Area Verde- recuperada;0;0;0;0;0;12;23;0;2;0;2;0;0;30;30;475.72;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7/3/24;7;MARZO;2024;;1;1;Nuevo;Optima condiciones;;
168;ADN-P-168;C2;ZONA01;PARQUE BELICE;AVE JARDINEZ DE FONTABLEU;https://maps.app.goo.gl/Nezs17VyB2cXNTcy6;18.4853963;-69.9631611;GALA;2606.31;227.55;455.1;1964;2426;4390;Parque;1;1;1;1;0;13;3;3;3;4;3;1;1;32;32;200;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;20/3/24;20;MARZO;2024;;2;1;Nuevo;Optima condiciones;;
169;ADN-P-169;C1;ZONA 06;PARQUE VASCO NUÑEZ DE BALBOA;CALLE VASCO NUÑEZ;https://maps.app.goo.gl/EbGJeJn43xXs6Hf87;18.4310264;-69.9674263;COSTA CARIBE;1114.36;9.08;18.16;3275;3832;7107;Parque;1;4;1;1;0;33;6;0;3;3;2;2;0;17;17;239.6;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7/5/24;7;MAYO;2024;;1;1;Nuevo;Optima condiciones;;
170;ADN-P-170;C1;ZONA 06;PARQUES LOS CORALES;CALLES LAS DOMADORAS ESQ RESPALDO LOS CORALES;https://maps.app.goo.gl/mEJhQcEGohH9FjDX8;18.4329687;-69.9586845;MIRAMAR;380.13;83.24;166.48;3275;3832;7107;Parque;1;3;2;0;0;4;5;0;1;5;0;0;0;12;12;133.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31/5/24;31;MAYO;2024;;1;1;Nuevo;Optima condiciones;;
171;ADN-P-171;C1;ZONA 06;PLAZA REPUBLICA DEL PERU;AVE. GEORGE WASHINGTON ;https://maps.app.goo.gl/1N5zgeGWMN7AgWkj7;18.447674;-69.9258874;CENTRO DE LOS HEROES;1862.13;58.19;116.38;30;35;65;Plaza;1;0;1;0;0;12;18;0;4;0;2;0;0;27;27;148.5;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14/6/24;14;JUNIO;2024;;1;1;Nuevo;Optima condiciones;;
172;ADN-P-172;C2;ZONA 01;PARQUE LA GUAYUBIN;AVE. CORONEL LORA FERNANDEZ ESQ GUAYUBIN;https://maps.app.goo.gl/zyadecLLMqAso54Z9;18.4865649;-69.9714533;LOS RIOS;1063.18;140.07;280.14;24591;26673;51264;Parque;1;2;2;0;0;14;6;0;1;3;2;1;0;10;63;48;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29/6/24;29;JUNIO;2024;;2;1;Nuevo;Optima condiciones;;
173;ADN-P-173;C1;ZONA 08;PLAZA DE LA POESIA;AVE MAXIMO GOMEZ ESQ AVE MEXICO;https://maps.app.goo.gl/Akjev5jG9KvRpi4B9;18.473150;-69.911814;GAZCUE;633.04;128.01;256.02;6851;8231;15082;;0;0;0;0;0;0;0;0;0;0;3;0;0;3;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20/8/24;20;AGOSTO;2024;;1;1;Nuevo;Optima condiciones;;
174;ADN-P-174;C2;ZONA 01;PARQUE VIA;CALLE VIA ;https://maps.app.goo.gl/3356AForeebFwtP96;18.4889671;-69.9688773;LOS RIOS;2984.28;277.89;555.78;24591;26673;51264;Parque;1;1;2;0;0;24;7;0;3;0;0;0;0;25;10;125.12;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28/8/24;28;AGOSTO;2024;;2;1;Nuevo;Optima condiciones;;
175;ADN-P-175;C2;ZONA 01;MAJAGUAL AREA VERDE;CALLE VIA ESQ CALLE MAJAGUAL;https://maps.app.goo.gl/PSgUVUXn2tzgZB6Z9;18.4905427;-69.9678337;LOS RIOS;591.01;102.86;205.72;24591;26673;51264;Area Verde- recuperada;1;0;0;0;0;3;0;0;0;0;0;0;0;1;0;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28/8/24;28;AGOSTO;2024;;2;2;Nuevo;Optima condiciones;;
176;ADN-P-176;C1;ZONA 05;PARQUE LUISA OZEMA PELLERANO(LOS DELFINES);AVE. SARASOTA ;https://maps.app.goo.gl/cjTGLUmeN3uyWNQa9;18.4476707;-69.9565883;MIRADOR SUR;5044;308.47;616.94;2335;2687;5022;Parque;0;0;0;0;0;0;0;0;0;0;0;0;0;63;18;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10/9/24;10;SEPTIEMBRE;2024;;1;1;Remozado;Optima condiciones;;
177;ADN-P-177;C1;ZONA 06;PLAZA REPUBLICA DE GUATEMALA;AVE. GEORGE WASHINGTON ;https://maps.app.goo.gl/HQhV2ts9AWeCUtc29;18.4366149;-69.9418462;3O DE MAYO;275.74;25.33;50.66;3180;3432;6612;Plaza;1;0;0;0;0;0;25;0;4;0;0;0;0;7;3;49.6;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26/9/24;26;SEPTIEMBRE;2024;;1;2;Nuevo;Optima condiciones;;
178;ADN-P-178;C1;ZONA 03;PARQUE BELISARIO CURIEL;CALLE BELISARIO CURIEL;https://maps.app.goo.gl/RHrd6NQM4bFq13NEA;18.4529876;-69.9719785;RESTAURADORES;2413.33;263.74;527.48;5920;6795;12715;Parque;0;0;0;0;0;0;0;0;0;0;0;0;0;49;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10/10/24;10;OCTUBRE;2024;;1;1;Nuevo;Optima condiciones;;
179;ADN-P-179;C1;ZONA 06;PARQUE BUENOS AIRES DEL MIRADOR;C/CEFIRO  ESQ C/VIENTO MISTRAL;https://maps.app.goo.gl/tHY8itjz5jJbiB2a8;18.4338744;-69.9739777;BUENOS AIRES MIRADOR;3695;198.45;396.9;13131;15438;28569;Parque;1;6;1;2;0;68;16;4;8;9;0;6;2;31;8;744.2;0;6;0;0;1;1;1;1;0;2;0;1;0;1;0;0;0;0;0;0;22/10/24;22;OCTUBRE;2024;;1;1;Nuevo;Optima condiciones;;
180;ADN-P-180;C2;ZONA 01;PARQUE JARDINES DE LOS CEREZOS;C/JARDINES DE LOS CEREZOS ESQ C/BEGONIA;https://maps.app.goo.gl/wgJFtThhjR7FW8at8;18.4850868;-69.9557959;JARDINES DEL NORTE;5841.8;333.67;667.34;6295;7445;13740;Parque;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8/11/24;8;NOVIEMBRE;2024;;2;1;Nuevo;Optima condiciones;;
181;ADN-P-181;C1;ZONA 06;PARQUE AESA;C/ 2DA ESQ C/1ERA;https://maps.app.goo.gl/TkkQck71ov2Cfkgn6;18.4260674;-69.9851586;URBANIZACION AESA;3760;135.93;271.86;4426;5362;9788;Parque;0;0;0;0;0;0;0;0;0;0;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17/11/24;17;NOVIEMBRE;2024;;1;1;Remozado;Optima condiciones;;
182;ADN-P-182;C2;ZONA 01;PARQUE LOS BAMBU;CALLE EL BAMBU;https://maps.app.goo.gl/7qHg17CsLmQeyzad6;18.4936207;-69.9858327;DON HONORIO;720;153.96;307.92;1663;1694;3357;Parque;1;2;3;0;0;23;16;1;3;4;0;1;0;12;4;231.1;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7/12/24;7;DICIEMBRE;2024;;2;1;Nuevo;Optima condiciones;;
183;ADN-P-183;C1;ZONA 06;PARQUE PASEO DE LOS HEROES;AVE. GEORGE WASHINGTON ;https://maps.app.goo.gl/hfn6vEfzNf3zVpu69;18.4462482;-69.9267893;CENTRO DE LOS HEROES;3873.96;316.17;632.34;30;35;65;Parque;1;0;1;0;0;30;0;0;0;0;0;0;2;35;21;650;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;8/12/24;8;DICIEMBRE;2024;;1;1;Nuevo;Optima condiciones;;
184;ADN-P-184;C2;ZONA 02;PARQUE AMBIENTAL LOS PROCERES;AV. LOS PROCERES ESQ J F KENNEDY;https://maps.app.goo.gl/dEAKQwMhGRFrjRoY9;18.4849992;-69.9432285;LOS PROCERES;6835.51;463.94;927.88;7504;8128;15632;Parque;0;1;0;0;0;3;5;0;1;0;0;0;0;4;21;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10/12/24;10;DICIEMBRE;2024;;2;1;Remozado;Optima condiciones;;
185;ADN-P-185;C1;ZONA 03;AREA RECUPERADA CHARLES SUMMER;AVE. CHARLES SUMMER;https://maps.app.goo.gl/oUPNW39Wix1FXBBy7;18.4767423;-69.9532137;CARMELITA;45.17;3;6;;;0;Area Verde- recuperada;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15/1/25;15;ENERO;2025;;1;2;Remozado;Optima condiciones;;
186;ADN-P-186;C3;ZONA 09;PARQUE  BARRIO CHINO;CALLE DUARTE;https://maps.app.goo.gl/eDWfzFVixkEpJTnj8;18.4791733;-69.8893297;VILLA FRANCISCA;538.89;88.95;177.9;7256;7711;14967;Parque;0;0;4;0;0;9;2;0;0;0;0;0;0;19;15;137.4;0;0;4;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10/3/25;10;MARZO;2025;;3;1;Nuevo;Optima condiciones;;
187;ADN-P-187;C3;ZONA 09;PARQUE CONFUSIO;AVE MEXICO;https://maps.app.goo.gl/BtoeoWc44t6ZVwRTA;18.4783841;-69.8895851;VILLA FRANCISCA;2187.49;250.88;501.76;7256;7711;14967;Parque;0;0;0;;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19/3/25;19;MARZO;2025;;3;1;Nuevo;Optima condiciones;;
188;ADN-P-188;C1;ZONA 07;PLAZA DE SANTO DOMINGO;AVE. GEORGE WASHINGTON ;https://maps.app.goo.gl/nL4YUyVThgXyUDUb9;18.4519021;-69.9241549;CENTRO DE LOS HEROES;12363.71;197.29;690.515;30;35;65;Parque;1;1;2;0;1;28;45;0;6;0;0;0;0;0;0;428.29;0;7;12;2;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;7/4/25;7;ABRIL;2025;;1;1;Nuevo;Optima condiciones;;
189;ADN-P-189;C3;ZONA 10;PARQUE CAONABO BEATO ;PUENTE HERMANO PINZON ESQ EXPRESSO 5TO CENTENARIO;https://maps.app.goo.gl/VPUu4HYNXzDYN11J9;18.4914877;-69.9014822;VILLA CONSUELO;809.58;210.34;420.68;9169;9796;18965;Parque;1;1;1;0;0;12;7;1;2;7;0;2;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20/3/25;20;MARZO;2025;;3;1;Nuevo;Optima condiciones;;
190;ADN-P-190;C3;ZONA 10;AREA RECUPERA RAMON CACERES;EXPRESO 5TO CENTENARIO;https://maps.app.goo.gl/rjFcLyFgvtNbvrXVA;18.4928253;-69.8999647;VILLA CONSUELO;917.82;;0;9169;9796;18965;Area Verde- recuperada;0;0;1;0;0;5;2;0;1;0;0;0;0;3;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20/3/25;20;MARZO;2025;;3;2;Nuevo;Optima condiciones;;
191;ADN-P-191;C1;ZONA 07;PARQUE ROMA;C/ROMA;https://maps.app.goo.gl/zpVJ8QQLvEKhjpiY8;18.4606933;-69.925092;LA JULIA;1404.06;222.13;444.26;2703;3203;5906;Parque;1;1;3;0;0;17;7;0;3;0;0;0;0;3;5;110;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25/3/25;25;MARZO;2025;;1;1;Nuevo;Optima condiciones;;
192;ADN-P-192;C1;ZONA 06;AREA RECUPERA ENTRADA OFELIA;CALLE OFELIA;https://maps.app.goo.gl/6gLSGr9BHRk8Yoq9A;18.4343913;-69.9608297;OFELIA;59.08;8.63;17.26;13131;15438;28569;Area Verde- recuperada;0;1;2;0;0;3;0;0;1;0;0;0;0;4;13;24.1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7/4/25;7;ABRIL;2025;;1;2;Nuevo;Optima condiciones;;
193;ADN-P-193;C1;ZONA 01;PARQUE LINEAL LA YAGUITA;C/1ERA;https://maps.app.goo.gl/rtDa2K7nfB7B22gu8;18.482787;-69.9644358;LA YAGUITA;1145.79;280.67;561.34;6295;7445;13740;Parque;1;1;5;0;0;18;7;0;3;0;0;0;0;0;50;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7/4/25;7;ABRIL;2025;;1;1;Nuevo;Optima condiciones;;
194;ADN-P-194;C1;ZONA 05;PARQUE RENACIMIENTO II;C/PLAZA ESQ C/SAN PIO;https://maps.app.goo.gl/veqxHXLe1Z9sBD567;18.4487866;-69.9734543;RENACIMIENTO;919.17;;0;3488;4531;8019;Parque;1;1;2;0;0;20;8;0;2;5;0;2;0;4;8;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29/5/25;29;MAYO;2025;;1;1;Nuevo;Optima condiciones;;
195;ADN-P-195;C1;ZONA 05;AREA RECUPERADA RENACIMIENTOII;C/SAN PIO;https://maps.app.goo.gl/Wss853HL8pEV7JgY6;18.4473903;-69.9721387;RENACIMIENTO;452.82;75.93;151.86;3488;4531;8019;Area Verde- recuperada;0;0;0;0;0;19;0;0;0;0;0;0;0;5;0;226.14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29/5/25;29;MAYO;2025;;1;2;Nuevo;Optima condiciones;;
196;ADN-P-196;C2;ZONA 02;PARQUE RIVERAS DE LAS PALMAS;C/2DA;https://maps.app.goo.gl/fT2DC4RDFjx2zXzw9;18.4922383;-69.943835;REPARTO UNIVERSITARIO(COPLAN II);1,900.00;205.1;410.2;7504;8128;15632;PARQUE;1;1;2;0;0;30;5;0;3;0;5;0;1;70;10;700;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26/6/25;26;JUNIO;2025;;2;1;Nuevo;Optima condiciones;;
197;ADN-P-197;C1;ZONA 05;PARQUE AREITO;CALLE CAMINI;https://maps.app.goo.gl/6AZkQAXhKSUCkg957;18.4374893;-69.9780886;LOS CACICASGOS;7260;300.07;600.14;2650;3045;5695;PARQUE;2;1;4;0;0;67;14;0;2;4;6;1;0;55;20;6500;0;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17/7/25;17;JULIO;2025;;1;1;Nuevo;Optima condiciones;;
198;ADN-P-198;C1;ZONA 06;PARQUE LINEAL MATA HAMBRE;CALLE  PRIMERA;https://maps.app.goo.gl/AyRiBFSKcarQeYAn8;18.4554975;,-69.9270895;MATA HAMBRE;175;30;60;3190;3858;7048;Area Verde- recuperada;0;1;0;0;0;3;0;0;2;0;0;0;0;4;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;18/7/25;18;JULIO;2025;;1;2;Nuevo;Optima condiciones;;
199;ADN-P-199;C1;ZONA 06;PARQUE 30 DE MAYO ;CALLE CENTRAL ESQ ERCILIO MONTERO;https://maps.app.goo.gl/TQzJPjogHNmBPNSh8;18.439085;-69.936795;30 DE MAYO;860;91.92;183.84;3180;3432;6612;PARQUE;1;3;4;1;0;20;10;1;3;6;0;0;0;18;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;21/8/25;21;AGOSTO;2025;SEGUNDA ETAPA;1;1;Renovado;Optima condiciones;;
200;ADN-P-200;C1;ZONA 06;PARQUE OFELIA ;CALLE OFELIA;https://maps.app.goo.gl/17x7U8bsTQubzm5a9;18.4368211;-69.9622554;OFELIA;2096.98;112.62;236.5;13131;15438;28569;PARQUE;1;2;2;0;0;22;3;1;3;5;2;0;0;55;0;810.73;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4/9/25;4;SEPTIEMBRE;2025;;1;1;Nuevo;Optima condiciones;;
201;ADN-P-201;C2;ZONA 32;CENTRO CULTURAL DIONICIO AMPARO;CALLE FUNDACION;https://maps.app.goo.gl/nnqmvSBW8fZe8LmEA;18.5199703;-69.9694383;FUNDACION;2491,11;12;18;4121;4290;8411;PARQUE;1;3;1;1;0;11;4;0;2;4;2;2;0;11;0;191,38;0;4;0;0;42;1;0;0;0;2;0;0;0;1;1;3;0;0;0;0;17/9/25;17;SEPTIEMBRE;2025;;2;1;Nuevo;Optima condiciones;;
202;ADN-P-202;C2;ZONA 01;PARQUE LA GLORIETA;CALLE ISABEL DE TORRES;https://maps.app.goo.gl/vmkqmj4sEBLwGuc17;18.5014881;-69.9680245;ARROYO HONDO;6160;0;0;20277;23099;43376;PARQUE;1;1;0;1;0;34;6;0;2;4;0;1;8;40;;465;0;0;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;166;0;0;1/10/25;1;OCTUBRE;2025;;2;1;Nuevo;Optima condiciones;;
203;ADN-P-203;C1;ZONA 05;PARQUE TAINO;CALLE CIBAO OESTE ;https://maps.app.goo.gl/haZbZszkLWFA7S5eA;18.4410649;-69.9726148;CACICAZGOS;7138;776.1;1552.2;2650;3045;5695;PARQUE;1;6;3;0;0;81;13;3;5;8;7;0;0;60;20;2000;0;1;9;1;0;0;0;0;1;0;0;0;0;0;0;1;0;358;0;0;11/11/25;11;NOVIEMBRE;2025;;1;1;Nuevo;Optima condiciones;;
204;ADN-P-204;C1;ZONA 03;PARQUE SAN GERÓNIMO;CALLE  C OESTE ESQ C TIMOTEO OGANDO;https://maps.app.goo.gl/BYG81c6f8irECguW7;18.4739955;-69.9665716;SAN GERONIMO;5517.27;227.21;863.39;3077;3784;6861;PARQUE;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2/12/25;2;DICIEMBRE;2025;;1;1;Nuevo;Optima condiciones;;
205;ADN-P-205;C2;ZONA 39;PARQUE PUERTO ISABELA I;CALLE CAIMITO;https://maps.app.goo.gl/Ymo8aPenrmPBqtM58;18.507669;-69.9203875;PUERTO ISABELA;513.54;47.9;101.01;1651;1671;3322;PARQUE;1;1;2;0;0;11;5;0;2;5;1;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;44.7;0;0;11/12/25;11;DICIEMBRE;2025;;2;1;Nuevo;Optima condiciones;;
206;ADN-P-206;C2;ZONA 39;PLAZA PUERTO ISABELA I;CALLE GUAYACAN;https://maps.app.goo.gl/WUxDpXpQzrDLGoVB9;18.5079813;-69.920454;PUERTO ISABELA;1152.2;31.4;47.1;1651;1671;3322;PLAZA;0;0;1;0;0;8;2;0;0;0;0;0;0;4;6;118.8;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;11/12/25;11;DICIEMBRE;2025;;2;1;Nuevo;Optima condiciones;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;; 3,045,459.00 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;151;73%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;35;17%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;20;10%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;206;100%;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;